Year,Area,Inven,List
2021,"olympia-tumwater, wa",60.2006689,477000
2021,"olympia-tumwater, wa",77.25752508,550000
2021,"omaha-council bluffs, ne-ia",44.14715719,349650
2021,"omaha-council bluffs, ne-ia",52.5083612,344541.5
2021,"omaha-council bluffs, ne-ia",79.93311037,325000
2021,"orlando-kissimmee-sanford, fl",40.46822742,329450
2021,"orlando-kissimmee-sanford, fl",39.46488294,321500
2021,"orlando-kissimmee-sanford, fl",44.14715719,320000
2021,"oshkosh-neenah, wi",59.53177258,296400
2021,"oshkosh-neenah, wi",45.15050167,284900
2021,"oshkosh-neenah, wi",24.74916388,289900
2021,"ottawa-peru, il",7.023411371,131450
2021,"ottawa-peru, il",6.35451505,128700
2021,"ottawa-peru, il",9.698996656,124900
2021,"oxnard-thousand oaks-ventura, ca",70.90301003,1019500
2021,"oxnard-thousand oaks-ventura, ca",94.31438127,970000
2021,"oxnard-thousand oaks-ventura, ca",77.25752508,939000
2021,"palm bay-melbourne-titusville, fl",56.18729097,339450
2021,"palm bay-melbourne-titusville, fl",74.24749164,317000
2021,"palm bay-melbourne-titusville, fl",71.23745819,312000
2021,"panama city, fl",27.090301,324500
2021,"panama city, fl",30.10033445,299950
2021,"panama city, fl",46.48829431,305000
2021,"pensacola-ferry pass-brent, fl",70.90301003,376900
2021,"pensacola-ferry pass-brent, fl",52.5083612,361900
2021,"pensacola-ferry pass-brent, fl",74.5819398,330000
2021,"peoria, il",20.40133779,102450
2021,"peoria, il",24.08026756,103600
2021,"peoria, il",36.12040134,110000
2021,"philadelphia-camden-wilmington, pa-nj-de-md",52.84280936,334950
2021,"philadelphia-camden-wilmington, pa-nj-de-md",41.47157191,329900
2021,"philadelphia-camden-wilmington, pa-nj-de-md",41.47157191,328700
2021,"phoenix-mesa-scottsdale, az",93.64548495,477150
2021,"phoenix-mesa-scottsdale, az",93.64548495,469500
2021,"phoenix-mesa-scottsdale, az",94.98327759,455000
2021,"pittsburgh, pa",20.40133779,267450
2021,"pittsburgh, pa",14.04682274,249950
2021,"pittsburgh, pa",15.38461538,245000
2021,"pittsfield, ma",6.02006689,581500
2021,"pittsfield, ma",3.344481605,530000
2021,"pittsfield, ma",4.347826087,475000
2021,"port st. lucie, fl",35.11705686,322499.5
2021,"port st. lucie, fl",54.51505017,324999.5
2021,"port st. lucie, fl",51.17056856,325000
2021,"portland-south portland, me",58.19397993,459950
2021,"portland-south portland, me",27.42474916,459000
2021,"portland-south portland, me",18.72909699,451400
2021,"portland-vancouver-hillsboro, or-wa",88.62876254,542430
2021,"portland-vancouver-hillsboro, or-wa",89.29765886,527250
2021,"portland-vancouver-hillsboro, or-wa",84.61538462,525000
2021,"pottsville, pa",23.07692308,112450
2021,"pottsville, pa",21.73913043,109450
2021,"pottsville, pa",28.09364548,110000
2021,"prescott, az",68.89632107,599000
2021,"prescott, az",55.18394649,607450
2021,"prescott, az",56.85618729,600000
2021,"providence-warwick, ri-ma",78.92976589,434000
2021,"providence-warwick, ri-ma",72.57525084,449000
2021,"providence-warwick, ri-ma",74.5819398,434500
2021,"provo-orem, ut",100,532500
2021,"provo-orem, ut",97.65886288,541950
2021,"provo-orem, ut",84.61538462,547995
2021,"pueblo, co",74.5819398,357739
2021,"pueblo, co",92.64214047,363450
2021,"pueblo, co",87.95986622,339000
2021,"punta gorda, fl",47.82608696,317000
2021,"punta gorda, fl",34.11371237,304900
2021,"punta gorda, fl",30.76923077,290000
2021,"racine, wi",30.43478261,292950
2021,"racine, wi",72.57525084,272450
2021,"racine, wi",74.5819398,255000
2021,"raleigh, nc",64.88294314,419563
2021,"raleigh, nc",80.26755853,407000
2021,"raleigh, nc",74.5819398,395000
2021,"rapid city, sd",44.14715719,302000
2021,"rapid city, sd",80.26755853,234000
2021,"rapid city, sd",100,239900
2021,"reading, pa",23.7458194,312790
2021,"reading, pa",27.42474916,318700
2021,"reading, pa",64.88294314,269000
2021,"redding, ca",52.84280936,447400
2021,"redding, ca",42.47491639,447950
2021,"redding, ca",24.74916388,449800
2021,"reno, nv",97.32441472,562000
2021,"reno, nv",89.29765886,584950
2021,"reno, nv",92.97658863,637000
2021,"richmond, va",67.55852843,394975
2021,"richmond, va",75.91973244,389967.5
2021,"richmond, va",85.95317726,387750
2021,"riverside-san bernardino-ontario, ca",91.63879599,506731.5
2021,"riverside-san bernardino-ontario, ca",87.62541806,498000
2021,"riverside-san bernardino-ontario, ca",90.96989967,485000
2021,"roanoke, va",59.53177258,342475
2021,"roanoke, va",26.75585284,304950
2021,"roanoke, va",41.47157191,275000
2021,"rochester, mn",2.341137124,369450
2021,"rochester, mn",2.006688963,344900
2021,"rochester, mn",1.337792642,324850
2021,"rochester, ny",72.909699,284900
2021,"rochester, ny",65.2173913,293400
2021,"rochester, ny",56.85618729,275000
2021,"rockford, il",47.15719064,149900
2021,"rockford, il",53.51170569,139900
2021,"rockford, il",71.23745819,134000
2021,"rocky mount, nc",64.88294314,218450
2021,"rocky mount, nc",66.22073579,193500
2021,"rocky mount, nc",49.1638796,215000
2021,"sacramento--roseville--arden-arcade, ca",96.98996656,587467.5
2021,"sacramento--roseville--arden-arcade, ca",98.66220736,589000
2021,"sacramento--roseville--arden-arcade, ca",98.66220736,599000
2021,"saginaw, mi",51.17056856,109700
2021,"saginaw, mi",70.90301003,129400
2021,"saginaw, mi",81.93979933,119900
2021,"salem, or",86.28762542,452450
2021,"salem, or",87.62541806,479975
2021,"salem, or",89.63210702,474900
2021,"salinas, ca",49.1638796,1374500
2021,"salinas, ca",57.52508361,1295000
2021,"salinas, ca",51.17056856,1295000
2021,"salisbury, md-de",5.685618729,385950
2021,"salisbury, md-de",9.030100334,373450
2021,"salisbury, md-de",7.357859532,360000
2021,"salt lake city, ut",99.66555184,549949.5
2021,"salt lake city, ut",98.99665552,599000
2021,"salt lake city, ut",96.65551839,599900
2021,"san antonio-new braunfels, tx",54.84949833,327794.5
2021,"san antonio-new braunfels, tx",68.22742475,312500
2021,"san antonio-new braunfels, tx",61.20401338,296210
2021,"san diego-carlsbad, ca",22.40802676,884500
2021,"san diego-carlsbad, ca",22.40802676,877495
2021,"san diego-carlsbad, ca",22.40802676,850000
2021,"san francisco-oakland-hayward, ca",92.30769231,1049500
2021,"san francisco-oakland-hayward, ca",96.32107023,1020444
2021,"san francisco-oakland-hayward, ca",90.96989967,990000
2021,"san jose-sunnyvale-santa clara, ca",97.32441472,1243000
2021,"san jose-sunnyvale-santa clara, ca",99.33110368,1228400
2021,"san jose-sunnyvale-santa clara, ca",96.98996656,1198888
2021,"san luis obispo-paso robles-arroyo grande, ca",72.909699,889000
2021,"san luis obispo-paso robles-arroyo grande, ca",57.52508361,881764
2021,"san luis obispo-paso robles-arroyo grande, ca",46.48829431,869000
2021,"santa cruz-watsonville, ca",93.97993311,1222000
2021,"santa cruz-watsonville, ca",91.30434783,987000
2021,"santa cruz-watsonville, ca",71.23745819,990000
2021,"santa fe, nm",11.0367893,754500
2021,"santa fe, nm",4.682274247,662500
2021,"santa fe, nm",6.02006689,685000
2021,"santa maria-santa barbara, ca",9.364548495,2872500
2021,"santa maria-santa barbara, ca",17.72575251,2545000
2021,"santa maria-santa barbara, ca",8.695652174,2792000
2021,"santa rosa, ca",84.94983278,881500
2021,"santa rosa, ca",84.94983278,877000
2021,"santa rosa, ca",51.17056856,850000
2021,"savannah, ga",36.12040134,333164
2021,"savannah, ga",31.43812709,321394.5
2021,"savannah, ga",21.07023411,314900
2021,"scranton--wilkes-barre--hazleton, pa",15.38461538,204000
2021,"scranton--wilkes-barre--hazleton, pa",12.7090301,189250
2021,"scranton--wilkes-barre--hazleton, pa",22.40802676,179500
2021,"seattle-tacoma-bellevue, wa",98.66220736,680335.5
2021,"seattle-tacoma-bellevue, wa",94.64882943,672386
2021,"seattle-tacoma-bellevue, wa",81.93979933,665000
2021,"sebastian-vero beach, fl",67.55852843,361950
2021,"sebastian-vero beach, fl",56.52173913,346850
2021,"sebastian-vero beach, fl",30.76923077,349999
2021,"shreveport-bossier city, la",19.39799331,167000
2021,"shreveport-bossier city, la",28.76254181,174700
2021,"shreveport-bossier city, la",28.09364548,179000
2021,"sioux city, ia-ne-sd",9.030100334,274950
2021,"sioux city, ia-ne-sd",9.364548495,259950
2021,"sioux city, ia-ne-sd",13.71237458,255000
2021,"sioux falls, sd",75.91973244,264900
2021,"sioux falls, sd",80.26755853,252450
2021,"sioux falls, sd",85.95317726,249900
2021,"south bend-mishawaka, in-mi",34.44816054,237950
2021,"south bend-mishawaka, in-mi",23.7458194,209950
2021,"south bend-mishawaka, in-mi",51.17056856,175000
2021,"spartanburg, sc",69.23076923,243120
2021,"spartanburg, sc",62.20735786,234728.5
2021,"spartanburg, sc",84.61538462,237990
2021,"spokane-spokane valley, wa",94.64882943,434900
2021,"spokane-spokane valley, wa",91.97324415,399900
2021,"spokane-spokane valley, wa",93.97993311,399000
2021,"springfield, il",0,137249.5
2021,"springfield, il",0,130950
2021,"springfield, il",0,129900
2021,"springfield, ma",45.48494983,359394
2021,"springfield, ma",41.47157191,332450
2021,"springfield, ma",63.5451505,299999
2021,"springfield, mo",42.47491639,310000
2021,"springfield, mo",48.82943144,265000
2021,"springfield, mo",56.85618729,259900
2021,"springfield, oh",88.62876254,144900
2021,"springfield, oh",91.97324415,154450
2021,"springfield, oh",79.93311037,137000
2021,"st. cloud, mn",75.91973244,325450
2021,"st. cloud, mn",65.2173913,287200
2021,"st. cloud, mn",28.09364548,255000
2021,"st. louis, mo-il",14.3812709,269900
2021,"st. louis, mo-il",17.39130435,261400
2021,"st. louis, mo-il",18.72909699,250000
2021,"state college, pa",64.88294314,329950
2021,"state college, pa",73.57859532,319250
2021,"state college, pa",39.13043478,299000
2021,"stockton-lodi, ca",96.65551839,467500
2021,"stockton-lodi, ca",97.99331104,486747.5
2021,"stockton-lodi, ca",97.99331104,479950
2021,"syracuse, ny",18.06020067,228800
2021,"syracuse, ny",13.37792642,221999.5
2021,"syracuse, ny",17.05685619,193000
2021,"tallahassee, fl",62.87625418,256000
2021,"tallahassee, fl",74.24749164,249950
2021,"tallahassee, fl",68.56187291,240000
2021,"tampa-st. petersburg-clearwater, fl",77.9264214,325000
2021,"tampa-st. petersburg-clearwater, fl",81.60535117,305000
2021,"tampa-st. petersburg-clearwater, fl",74.5819398,302330
2021,"terre haute, in",10.03344482,98750
2021,"terre haute, in",14.04682274,96950
2021,"terre haute, in",22.40802676,92900
2021,"texarkana, tx-ar",7.023411371,214750
2021,"texarkana, tx-ar",22.40802676,197750
2021,"texarkana, tx-ar",34.44816054,194900
2021,"the villages, fl",37.45819398,314900
2021,"the villages, fl",60.2006689,312400
2021,"the villages, fl",53.51170569,315000
2021,"toledo, oh",81.27090301,197450
2021,"toledo, oh",75.91973244,204950
2021,"toledo, oh",61.20401338,179000
2021,"topeka, ks",49.1638796,164950
2021,"topeka, ks",70.90301003,157500
2021,"topeka, ks",94.98327759,146250
2021,"torrington, ct",9.364548495,425700
2021,"torrington, ct",6.02006689,427000
2021,"torrington, ct",7.357859532,439000
2021,"traverse city, mi",16.05351171,467950
2021,"traverse city, mi",4.013377926,439450
2021,"traverse city, mi",2.675585284,419900
2021,"trenton, nj",82.94314381,422450
2021,"trenton, nj",39.46488294,425000
2021,"trenton, nj",34.44816054,395000
2021,"tucson, az",86.95652174,374000
2021,"tucson, az",88.9632107,347817.5
2021,"tucson, az",94.98327759,340000
2021,"tulsa, ok",45.48494983,329700
2021,"tulsa, ok",40.46822742,286950
2021,"tulsa, ok",61.20401338,294900
2021,"tupelo, ms",52.84280936,278500
2021,"tupelo, ms",12.04013378,249700
2021,"tupelo, ms",10.70234114,245000
2021,"tuscaloosa, al",31.43812709,275400
2021,"tuscaloosa, al",55.18394649,264297.5
2021,"tuscaloosa, al",39.13043478,259900
2021,"tyler, tx",40.46822742,349450
2021,"tyler, tx",69.89966555,325000
2021,"tyler, tx",56.85618729,325000
2021,"urban honolulu, hi",30.43478261,612000
2021,"urban honolulu, hi",42.47491639,605950
2021,"urban honolulu, hi",11.70568562,609000
2021,"utica-rome, ny",1.337792642,179900
2021,"utica-rome, ny",2.341137124,172000
2021,"utica-rome, ny",5.016722408,169900
2021,"vallejo-fairfield, ca",98.99665552,549947.5
2021,"vallejo-fairfield, ca",99.66555184,509750
2021,"vallejo-fairfield, ca",99.66555184,525000
2021,"virginia beach-norfolk-newport news, va-nc",80.26755853,322450
2021,"virginia beach-norfolk-newport news, va-nc",80.26755853,319900
2021,"virginia beach-norfolk-newport news, va-nc",90.96989967,315000
2021,"visalia-porterville, ca",75.91973244,344500
2021,"visalia-porterville, ca",64.54849498,340000
2021,"visalia-porterville, ca",79.93311037,330000
2021,"waco, tx",54.84949833,260000
2021,"waco, tx",47.15719064,244990
2021,"waco, tx",44.14715719,240000
2021,"warner robins, ga",81.27090301,285950
2021,"warner robins, ga",72.57525084,249950
2021,"warner robins, ga",79.93311037,252840
2021,"washington-arlington-alexandria, dc-va-md-wv",88.62876254,510000
2021,"washington-arlington-alexandria, dc-va-md-wv",84.94983278,499900
2021,"washington-arlington-alexandria, dc-va-md-wv",90.96989967,499900
2021,"waterloo-cedar falls, ia",23.07692308,157450
2021,"waterloo-cedar falls, ia",16.05351171,159950
2021,"waterloo-cedar falls, ia",41.47157191,159900
2021,"wausau, wi",67.55852843,209900
2021,"wausau, wi",47.15719064,209900
2021,"wausau, wi",24.74916388,189900
2021,"wheeling, wv-oh",8.695652174,126950
2021,"wheeling, wv-oh",7.023411371,129000
2021,"wheeling, wv-oh",14.04682274,125000
2021,"wichita falls, tx",49.1638796,142450
2021,"wichita falls, tx",66.22073579,129950
2021,"wichita falls, tx",61.20401338,140000
2021,"wichita, ks",25.08361204,269950
2021,"wichita, ks",46.48829431,257500
2021,"wichita, ks",63.5451505,229900
2021,"wilmington, nc",49.1638796,437000
2021,"wilmington, nc",25.08361204,409950
2021,"wilmington, nc",34.44816054,382500
2021,"winston-salem, nc",36.12040134,312647.5
2021,"winston-salem, nc",47.15719064,299445
2021,"winston-salem, nc",64.88294314,295000
2021,"worcester, ma-ct",84.28093645,394900
2021,"worcester, ma-ct",46.82274247,399900
2021,"worcester, ma-ct",71.23745819,392500
2021,"yakima, wa",81.27090301,349950
2021,"yakima, wa",83.27759197,337500
2021,"yakima, wa",68.56187291,345000
2021,"york-hanover, pa",39.13043478,298950
2021,"york-hanover, pa",18.39464883,287450
2021,"york-hanover, pa",26.08695652,275347
2021,"youngstown-warren-boardman, oh-pa",25.08361204,129450
2021,"youngstown-warren-boardman, oh-pa",23.41137124,134900
2021,"youngstown-warren-boardman, oh-pa",26.08695652,134900
2021,"yuba city, ca",87.2909699,427495
2021,"yuba city, ca",95.65217391,449900
2021,"yuba city, ca",81.93979933,445000
2021,"yuma, az",87.62541806,282449.5
2021,"yuma, az",94.64882943,267700
2021,"yuma, az",89.63210702,272900
2020,"miami-fort lauderdale-west palm beach, fl",4.347826087,409000
2020,"pottsville, pa",30.10033445,112500
2020,"grand rapids-wyoming, mi",55.18394649,299900
2020,"new york-newark-jersey city, ny-nj-pa",7.692307692,626868
2020,"eau claire, wi",48.82943144,231900
2020,"hilton head island-bluffton-beaufort, sc",19.39799331,412450
2020,"tupelo, ms",15.38461538,229450
2020,"allentown-bethlehem-easton, pa-nj",78.26086957,278300
2020,"grand junction, co",76.92307692,409410
2020,"indianapolis-carmel-anderson, in",74.5819398,263700
2020,"washington-arlington-alexandria, dc-va-md-wv",86.95652174,497445
2020,"mobile, al",51.50501672,209950
2020,"torrington, ct",17.39130435,395000
2020,"jacksonville, fl",51.50501672,313490
2020,"tulsa, ok",55.18394649,265000
2020,"santa fe, nm",8.695652174,680000
2020,"abilene, tx",57.19063545,219750
2020,"rochester, ny",82.94314381,232450
2020,"kingston, ny",1.337792642,379900
2020,"huntington-ashland, wv-ky-oh",11.70568562,139900
2020,"rochester, mn",6.35451505,310000
2020,"norwich-new london, ct",59.19732441,302450
2020,"florence, sc",43.14381271,189500
2020,"richmond, va",64.21404682,361950
2020,"tampa-st. petersburg-clearwater, fl",73.57859532,299900
2020,"jackson, ms",14.3812709,279674.5
2020,"ogden-clearfield, ut",95.31772575,459500
2020,"santa maria-santa barbara, ca",12.7090301,2422500
2020,"boise city, id",92.30769231,437683
2020,"scranton--wilkes-barre--hazleton, pa",33.11036789,185000
2020,"shreveport-bossier city, la",18.06020067,179700
2020,"orlando-kissimmee-sanford, fl",35.45150502,320000
2020,"port st. lucie, fl",46.48829431,324900
2020,"baltimore-columbia-towson, md",71.23745819,325000
2020,"duluth, mn-wi",5.016722408,222400
2020,"akron, oh",86.95652174,159700
2020,"tuscaloosa, al",9.030100334,254900
2020,"fresno, ca",98.3277592,337000
2020,"kingsport-bristol-bristol, tn-va",51.50501672,209700
2020,"punta gorda, fl",22.74247492,287000
2020,"lincoln, ne",9.030100334,344950
2020,"seattle-tacoma-bellevue, wa",82.94314381,627450
2020,"kahului-wailuku-lahaina, hi",1.003344482,825000
2020,"joplin, mo",57.19063545,159900
2020,"the villages, fl",55.18394649,304450
